"aug-cc-pCVDZ-DK.0","aug-cc-pCVDZ-DK","dunning_dk/bse_v0/aug-cc-pCVDZ-DK.0.element.json"
"aug-cc-pCVQZ-DK.0","aug-cc-pCVQZ-DK","dunning_dk/bse_v0/aug-cc-pCVQZ-DK.0.element.json"
"aug-cc-pCVTZ-DK.0","aug-cc-pCVTZ-DK","dunning_dk/bse_v0/aug-cc-pCVTZ-DK.0.element.json"
"aug-cc-pV5Z-DK.0","aug-cc-pV5Z-DK","dunning_dk/bse_v0/aug-cc-pV5Z-DK.0.element.json"
"aug-cc-pVDZ-DK.0","aug-cc-pVDZ-DK","dunning_dk/bse_v0/aug-cc-pVDZ-DK.0.element.json"
"aug-cc-pVQZ-DK.0","aug-cc-pVQZ-DK","dunning_dk/bse_v0/aug-cc-pVQZ-DK.0.element.json"
"aug-cc-pVTZ-DK.0","aug-cc-pVTZ-DK","dunning_dk/bse_v0/aug-cc-pVTZ-DK.0.element.json"
"aug-cc-pwCV5Z-DK.0","aug-cc-pwCV5Z-DK","dunning_dk/bse_v0/aug-cc-pwCV5Z-DK.0.element.json"
"aug-cc-pwCVQZ-DK.0","aug-cc-pwCVQZ-DK","dunning_dk/bse_v0/aug-cc-pwCVQZ-DK.0.element.json"
"aug-cc-pwCVTZ-DK.0","aug-cc-pwCVTZ-DK","dunning_dk/bse_v0/aug-cc-pwCVTZ-DK.0.element.json"
"cc-pCVDZ-DK.0","cc-pCVDZ-DK","dunning_dk/bse_v0/cc-pCVDZ-DK.0.element.json"
"cc-pCVQZ-DK.0","cc-pCVQZ-DK","dunning_dk/bse_v0/cc-pCVQZ-DK.0.element.json"
"cc-pCVTZ-DK.0","cc-pCVTZ-DK","dunning_dk/bse_v0/cc-pCVTZ-DK.0.element.json"
"cc-pV5Z-DK.0","cc-pV5Z-DK","dunning_dk/bse_v0/cc-pV5Z-DK.0.element.json"
"cc-pVDZ-DK.0","cc-pVDZ-DK","dunning_dk/bse_v0/cc-pVDZ-DK.0.element.json"
"cc-pVDZ-DK3.0","cc-pVDZ-DK3","dunning_dk/bse_v0/cc-pVDZ-DK3.0.element.json"
"cc-pVQZ-DK.0","cc-pVQZ-DK","dunning_dk/bse_v0/cc-pVQZ-DK.0.element.json"
"cc-pVQZ-DK3.0","cc-pVQZ-DK3","dunning_dk/bse_v0/cc-pVQZ-DK3.0.element.json"
"cc-pVTZ-DK.0","cc-pVTZ-DK","dunning_dk/bse_v0/cc-pVTZ-DK.0.element.json"
"cc-pVTZ-DK3.0","cc-pVTZ-DK3","dunning_dk/bse_v0/cc-pVTZ-DK3.0.element.json"
"cc-pwCV5Z-DK.0","cc-pwCV5Z-DK","dunning_dk/bse_v0/cc-pwCV5Z-DK.0.element.json"
"cc-pwCVDZ-DK3.0","cc-pwCVDZ-DK3","dunning_dk/bse_v0/cc-pwCVDZ-DK3.0.element.json"
"cc-pwCVQZ-DK.0","cc-pwCVQZ-DK","dunning_dk/bse_v0/cc-pwCVQZ-DK.0.element.json"
"cc-pwCVQZ-DK3.0","cc-pwCVQZ-DK3","dunning_dk/bse_v0/cc-pwCVQZ-DK3.0.element.json"
"cc-pwCVTZ-DK.0","cc-pwCVTZ-DK","dunning_dk/bse_v0/cc-pwCVTZ-DK.0.element.json"
"cc-pwCVTZ-DK3.0","cc-pwCVTZ-DK3","dunning_dk/bse_v0/cc-pwCVTZ-DK3.0.element.json"
